,respondent_id,opinion_seas_risk,doctor_recc_seasonal,opinion_seas_vacc_effective,age_group,health_worker,h1n1_knowledge,behavioral_hands_attention,seasonal_vaccine
23824,23824,5.0,1.0,5.0,4,0.0,0.0,2.0,1
23825,23825,4.0,0.0,4.0,0,0.0,1.0,1.0,0
23826,23826,4.0,1.0,5.0,4,0.0,1.0,2.0,1
23827,23827,2.0,0.0,3.0,4,0.0,1.0,2.0,1
23828,23828,1.0,0.0,5.0,1,0.0,0.0,2.0,1
23829,23829,1.0,0.0,2.0,2,0.0,2.0,2.0,0
23830,23830,1.0,0.0,4.0,4,0.0,0.0,0.0,0
23831,23831,1.0,0.0,4.0,2,0.0,1.0,2.0,0
23832,23832,4.0,0.0,5.0,1,0.0,2.0,2.0,1
23833,23833,2.0,1.0,1.0,3,0.0,2.0,0.0,0
23834,23834,2.0,0.0,5.0,2,0.0,1.0,1.0,1
23835,23835,1.0,0.0,1.0,2,0.0,0.0,1.0,0
23836,23836,2.0,1.0,4.0,2,0.0,1.0,2.0,1
23837,23837,1.0,0.0,4.0,1,0.0,2.0,2.0,0
23838,23838,2.0,0.0,5.0,0,0.0,2.0,0.0,0
23839,23839,2.0,0.0,4.0,1,0.0,1.0,2.0,0
23840,23840,2.0,0.0,2.0,2,1.0,2.0,2.0,0
23841,23841,4.0,1.0,4.0,2,1.0,1.0,2.0,0
23842,23842,4.0,1.0,5.0,4,0.0,2.0,2.0,1
23843,23843,4.0,1.0,5.0,2,0.0,2.0,2.0,1
23844,23844,5.0,1.0,4.0,0,1.0,2.0,1.0,1
23845,23845,1.0,0.0,4.0,1,0.0,1.0,2.0,0
23846,23846,2.0,0.0,1.0,0,0.0,1.0,0.0,0
23847,23847,1.0,0.0,5.0,3,1.0,2.0,0.0,1
23848,23848,3.0,1.0,3.0,4,0.0,0.0,0.0,1
23849,23849,4.0,1.0,4.0,4,0.0,1.0,2.0,1
23850,23850,2.0,0.0,5.0,0,0.0,1.0,1.0,0
23851,23851,4.0,0.0,5.0,3,0.0,2.0,2.0,1
23852,23852,4.0,0.0,5.0,4,0.0,1.0,2.0,1
23853,23853,2.0,0.0,2.0,0,0.0,2.0,0.0,1
23854,23854,1.0,1.0,4.0,0,0.0,2.0,1.0,0
23855,23855,2.0,1.0,4.0,3,1.0,2.0,2.0,1
23856,23856,5.0,0.0,5.0,3,0.0,1.0,2.0,1
23857,23857,2.0,0.0,4.0,0,0.0,2.0,0.0,0
23858,23858,4.0,1.0,2.0,3,0.0,1.0,2.0,1
23859,23859,1.0,0.0,4.0,0,0.0,0.0,2.0,0
23860,23860,4.0,0.0,5.0,3,0.0,2.0,2.0,1
23861,23861,2.0,0.0,4.0,1,1.0,1.0,2.0,0
23862,23862,2.0,0.0,5.0,0,0.0,2.0,2.0,1
23863,23863,4.0,0.0,4.0,4,0.0,0.0,2.0,1
23864,23864,4.0,0.0,5.0,2,0.0,1.0,2.0,0
23865,23865,4.0,1.0,5.0,4,1.0,1.0,1.0,1
23866,23866,4.0,0.0,4.0,0,0.0,1.0,2.0,1
23867,23867,4.0,1.0,4.0,3,1.0,1.0,2.0,1
23868,23868,2.0,0.0,5.0,4,0.0,0.0,2.0,1
23869,23869,2.0,1.0,4.0,4,0.0,1.0,0.0,0
23870,23870,2.0,0.0,5.0,3,0.0,2.0,2.0,1
23871,23871,2.0,0.0,4.0,2,0.0,1.0,2.0,0
23872,23872,4.0,1.0,4.0,1,0.0,2.0,2.0,0
23873,23873,4.0,0.0,5.0,3,0.0,1.0,2.0,1
23874,23874,4.0,0.0,4.0,2,1.0,2.0,1.0,1
23875,23875,1.0,0.0,5.0,1,0.0,2.0,0.0,0
23876,23876,2.0,1.0,5.0,4,0.0,1.0,2.0,1
23877,23877,1.0,0.0,5.0,4,0.0,1.0,1.0,0
23878,23878,2.0,0.0,5.0,1,1.0,2.0,2.0,1
23879,23879,4.0,0.0,5.0,4,0.0,2.0,2.0,1
23880,23880,1.0,0.0,2.0,1,0.0,2.0,2.0,0
23881,23881,4.0,0.0,4.0,4,0.0,1.0,2.0,1
23882,23882,2.0,0.0,4.0,4,0.0,1.0,1.0,1
23883,23883,1.0,0.0,2.0,2,0.0,2.0,2.0,0
23884,23884,2.0,0.0,5.0,3,0.0,2.0,2.0,0
23885,23885,4.0,1.0,5.0,3,1.0,2.0,2.0,1
23886,23886,5.0,1.0,5.0,4,0.0,1.0,2.0,1
23887,23887,2.0,0.0,4.0,1,0.0,1.0,2.0,0
23888,23888,1.0,0.0,5.0,0,0.0,0.0,1.0,0
23889,23889,1.0,0.0,5.0,4,0.0,1.0,2.0,1
23890,23890,2.0,0.0,4.0,4,0.0,1.0,2.0,0
23891,23891,2.0,0.0,4.0,1,0.0,1.0,2.0,0
23892,23892,4.0,0.0,4.0,0,0.0,1.0,1.0,0
23893,23893,4.0,0.0,4.0,4,0.0,2.0,1.0,1
23894,23894,2.0,0.0,5.0,2,0.0,2.0,2.0,0
23895,23895,4.0,0.0,5.0,1,0.0,1.0,0.0,1
23896,23896,4.0,0.0,5.0,2,0.0,1.0,2.0,0
23897,23897,4.0,0.0,4.0,2,0.0,1.0,2.0,0
23898,23898,2.0,0.0,2.0,1,0.0,1.0,1.0,0
23899,23899,4.0,0.0,4.0,2,0.0,2.0,2.0,0
23900,23900,4.0,0.0,4.0,1,0.0,2.0,2.0,0
23901,23901,4.0,0.0,5.0,4,0.0,1.0,2.0,1
23902,23902,4.0,1.0,5.0,3,0.0,2.0,2.0,1
23903,23903,5.0,0.0,4.0,2,0.0,1.0,2.0,1
23904,23904,2.0,0.0,4.0,0,0.0,1.0,2.0,0
23905,23905,2.0,0.0,5.0,2,0.0,1.0,2.0,1
23906,23906,5.0,0.0,5.0,4,0.0,1.0,2.0,1
23907,23907,4.0,0.0,4.0,3,0.0,1.0,2.0,0
23908,23908,5.0,1.0,5.0,2,0.0,1.0,2.0,1
23909,23909,1.0,0.0,4.0,1,0.0,1.0,2.0,1
23910,23910,4.0,1.0,5.0,4,0.0,2.0,2.0,1
23911,23911,1.0,0.0,3.0,0,0.0,1.0,0.0,0
23912,23912,2.0,0.0,4.0,4,0.0,0.0,2.0,0
23913,23913,1.0,0.0,1.0,3,0.0,1.0,1.0,0
23914,23914,2.0,0.0,4.0,4,0.0,0.0,1.0,0
23915,23915,2.0,0.0,5.0,2,0.0,2.0,1.0,1
23916,23916,1.0,0.0,4.0,0,0.0,2.0,2.0,0
23917,23917,2.0,0.0,5.0,0,0.0,2.0,2.0,0
23918,23918,4.0,1.0,4.0,1,0.0,1.0,1.0,0
23919,23919,4.0,0.0,4.0,0,0.0,0.0,2.0,0
23920,23920,2.0,1.0,5.0,3,0.0,1.0,2.0,1
23921,23921,2.0,0.0,2.0,4,0.0,2.0,2.0,1
23922,23922,4.0,0.0,5.0,3,0.0,0.0,2.0,1
23923,23923,1.0,0.0,4.0,1,0.0,1.0,0.0,0
23924,23924,5.0,1.0,5.0,4,0.0,2.0,2.0,1
23925,23925,5.0,1.0,3.0,3,1.0,1.0,2.0,1
23926,23926,2.0,0.0,2.0,0,1.0,1.0,2.0,1
23927,23927,2.0,1.0,4.0,3,0.0,2.0,0.0,0
23928,23928,4.0,0.0,4.0,0,0.0,1.0,2.0,1
23929,23929,5.0,1.0,5.0,2,0.0,2.0,2.0,1
23930,23930,2.0,0.0,4.0,1,0.0,1.0,2.0,1
23931,23931,4.0,0.0,4.0,2,0.0,1.0,2.0,0
23932,23932,1.0,0.0,4.0,2,1.0,2.0,2.0,0
23933,23933,3.0,1.0,4.0,1,0.0,2.0,0.0,1
23934,23934,2.0,0.0,4.0,3,0.0,2.0,2.0,0
23935,23935,4.0,0.0,4.0,0,0.0,1.0,1.0,0
23936,23936,5.0,1.0,5.0,1,0.0,1.0,2.0,1
23937,23937,4.0,0.0,5.0,2,0.0,0.0,1.0,1
23938,23938,1.0,0.0,4.0,2,0.0,1.0,2.0,0
23939,23939,1.0,0.0,4.0,3,0.0,1.0,2.0,0
23940,23940,2.0,0.0,4.0,4,0.0,2.0,2.0,1
23941,23941,1.0,0.0,4.0,4,0.0,2.0,2.0,0
23942,23942,1.0,0.0,4.0,1,0.0,1.0,2.0,0
23943,23943,1.0,1.0,2.0,1,0.0,2.0,2.0,0
23944,23944,2.0,1.0,5.0,4,0.0,2.0,2.0,1
23945,23945,2.0,1.0,4.0,4,0.0,1.0,1.0,1
23946,23946,4.0,0.0,4.0,2,0.0,1.0,1.0,0
23947,23947,2.0,1.0,5.0,0,0.0,1.0,0.0,1
23948,23948,5.0,0.0,5.0,0,0.0,1.0,2.0,0
23949,23949,4.0,0.0,5.0,2,0.0,1.0,2.0,1
23950,23950,2.0,0.0,4.0,3,0.0,1.0,0.0,0
23951,23951,5.0,1.0,5.0,3,0.0,1.0,1.0,1
23952,23952,2.0,0.0,2.0,0,0.0,1.0,2.0,0
23953,23953,2.0,0.0,4.0,3,0.0,2.0,2.0,1
23954,23954,2.0,0.0,4.0,1,0.0,1.0,1.0,0
23955,23955,4.0,1.0,5.0,2,0.0,1.0,1.0,1
23956,23956,2.0,1.0,4.0,3,0.0,2.0,2.0,0
23957,23957,2.0,1.0,5.0,3,0.0,2.0,1.0,1
23958,23958,1.0,1.0,5.0,4,0.0,1.0,0.0,1
23959,23959,1.0,0.0,2.0,3,0.0,1.0,2.0,0
23960,23960,3.0,1.0,5.0,4,0.0,1.0,2.0,1
23961,23961,1.0,0.0,4.0,0,0.0,1.0,0.0,0
23962,23962,2.0,0.0,4.0,4,0.0,1.0,0.0,0
23963,23963,2.0,1.0,5.0,4,0.0,1.0,2.0,1
23964,23964,2.0,1.0,4.0,4,0.0,1.0,2.0,1
23965,23965,1.0,1.0,4.0,1,1.0,2.0,2.0,0
23966,23966,2.0,0.0,3.0,3,0.0,0.0,0.0,0
23967,23967,1.0,0.0,5.0,0,0.0,1.0,2.0,0
23968,23968,1.0,0.0,2.0,1,0.0,1.0,2.0,0
23969,23969,2.0,0.0,4.0,3,0.0,1.0,2.0,0
23970,23970,4.0,0.0,5.0,0,0.0,2.0,1.0,0
23971,23971,1.0,0.0,1.0,4,0.0,1.0,2.0,0
23972,23972,2.0,0.0,5.0,2,0.0,2.0,2.0,1
23973,23973,2.0,1.0,4.0,3,0.0,2.0,2.0,1
23974,23974,2.0,0.0,4.0,3,0.0,1.0,1.0,0
23975,23975,5.0,0.0,5.0,3,0.0,1.0,2.0,1
23976,23976,2.0,0.0,4.0,4,0.0,1.0,0.0,0
23977,23977,4.0,0.0,5.0,3,0.0,2.0,2.0,1
23978,23978,5.0,1.0,5.0,3,0.0,1.0,2.0,1
23979,23979,1.0,0.0,2.0,3,0.0,1.0,0.0,0
23980,23980,2.0,0.0,3.0,4,0.0,2.0,1.0,0
23981,23981,1.0,0.0,2.0,0,0.0,1.0,0.0,0
23982,23982,2.0,0.0,5.0,4,0.0,1.0,2.0,1
23983,23983,1.0,0.0,3.0,1,0.0,0.0,1.0,0
23984,23984,1.0,1.0,5.0,3,0.0,1.0,2.0,0
23985,23985,1.0,1.0,1.0,3,0.0,0.0,2.0,0
23986,23986,1.0,0.0,3.0,4,0.0,2.0,2.0,0
23987,23987,4.0,0.0,4.0,4,0.0,1.0,1.0,0
23988,23988,2.0,0.0,4.0,0,0.0,1.0,2.0,1
23989,23989,1.0,0.0,1.0,1,0.0,0.0,1.0,1
23990,23990,1.0,1.0,5.0,4,0.0,1.0,2.0,1
23991,23991,2.0,1.0,5.0,0,0.0,1.0,2.0,1
23992,23992,2.0,0.0,4.0,2,0.0,0.0,0.0,1
23993,23993,2.0,0.0,4.0,4,0.0,0.0,2.0,1
23994,23994,5.0,0.0,5.0,3,1.0,2.0,2.0,1
23995,23995,2.0,0.0,4.0,4,0.0,0.0,2.0,0
23996,23996,2.0,0.0,5.0,0,0.0,1.0,2.0,0
23997,23997,2.0,0.0,5.0,0,0.0,1.0,2.0,0
23998,23998,4.0,0.0,4.0,2,0.0,2.0,1.0,0
23999,23999,4.0,1.0,4.0,4,0.0,1.0,2.0,1
24000,24000,1.0,0.0,5.0,4,0.0,1.0,0.0,1
24001,24001,5.0,1.0,4.0,0,0.0,0.0,1.0,0
24002,24002,1.0,0.0,3.0,3,0.0,2.0,2.0,0
24003,24003,1.0,0.0,3.0,2,0.0,1.0,2.0,0
24004,24004,5.0,0.0,5.0,4,0.0,1.0,2.0,1
24005,24005,1.0,0.0,4.0,3,0.0,1.0,0.0,0
24006,24006,4.0,0.0,4.0,4,0.0,1.0,0.0,0
24007,24007,2.0,0.0,1.0,0,0.0,1.0,0.0,0
24008,24008,4.0,0.0,4.0,2,1.0,2.0,2.0,1
24009,24009,4.0,0.0,4.0,0,0.0,2.0,2.0,0
24010,24010,4.0,0.0,5.0,4,0.0,2.0,2.0,1
24011,24011,4.0,0.0,5.0,4,0.0,2.0,2.0,1
24012,24012,4.0,0.0,5.0,4,0.0,1.0,1.0,1
24013,24013,1.0,0.0,2.0,0,0.0,1.0,2.0,0
24014,24014,2.0,0.0,5.0,2,0.0,2.0,2.0,0
24015,24015,2.0,1.0,5.0,4,0.0,1.0,0.0,1
24016,24016,2.0,0.0,4.0,4,1.0,2.0,2.0,0
24017,24017,5.0,0.0,5.0,3,1.0,2.0,2.0,0
24018,24018,1.0,0.0,4.0,0,0.0,1.0,1.0,0
24019,24019,1.0,0.0,4.0,1,0.0,1.0,0.0,0
24020,24020,1.0,1.0,4.0,4,0.0,0.0,2.0,0
24021,24021,4.0,0.0,5.0,4,0.0,2.0,2.0,1
24022,24022,4.0,0.0,4.0,0,0.0,1.0,2.0,0
24023,24023,2.0,0.0,5.0,3,0.0,1.0,1.0,0
24024,24024,4.0,0.0,5.0,4,0.0,0.0,2.0,1
24025,24025,4.0,0.0,4.0,2,0.0,1.0,2.0,0
24026,24026,1.0,0.0,4.0,1,1.0,2.0,1.0,0
24027,24027,4.0,1.0,4.0,4,0.0,2.0,2.0,1
24028,24028,2.0,0.0,4.0,0,0.0,1.0,2.0,0
24029,24029,2.0,1.0,4.0,2,0.0,2.0,2.0,1
24030,24030,4.0,0.0,5.0,4,0.0,1.0,0.0,1
24031,24031,2.0,1.0,4.0,0,0.0,1.0,2.0,0
24032,24032,1.0,0.0,4.0,2,0.0,2.0,0.0,0
24033,24033,2.0,0.0,5.0,1,0.0,1.0,2.0,1
24034,24034,4.0,0.0,2.0,4,0.0,1.0,1.0,1
24035,24035,2.0,0.0,5.0,2,0.0,2.0,2.0,1
24036,24036,1.0,0.0,4.0,4,0.0,2.0,0.0,0
24037,24037,2.0,0.0,4.0,1,0.0,2.0,2.0,0
24038,24038,2.0,0.0,4.0,1,0.0,1.0,0.0,0
24039,24039,2.0,1.0,4.0,4,0.0,1.0,1.0,1
24040,24040,2.0,0.0,4.0,1,0.0,2.0,2.0,0
24041,24041,2.0,0.0,4.0,3,0.0,2.0,2.0,0
24042,24042,5.0,1.0,4.0,2,0.0,1.0,2.0,1
24043,24043,4.0,1.0,5.0,1,1.0,2.0,2.0,1
24044,24044,1.0,0.0,4.0,2,0.0,1.0,0.0,0
24045,24045,2.0,1.0,5.0,4,0.0,2.0,2.0,1
24046,24046,5.0,1.0,5.0,3,0.0,1.0,2.0,1
24047,24047,4.0,0.0,4.0,4,0.0,2.0,2.0,1
24048,24048,2.0,0.0,4.0,4,0.0,2.0,2.0,1
24049,24049,1.0,0.0,4.0,2,0.0,1.0,0.0,0
24050,24050,2.0,0.0,5.0,1,0.0,1.0,2.0,0
24051,24051,2.0,1.0,4.0,3,0.0,1.0,1.0,0
24052,24052,5.0,1.0,5.0,4,0.0,2.0,2.0,1
24053,24053,5.0,0.0,5.0,4,0.0,1.0,0.0,1
24054,24054,2.0,0.0,4.0,3,0.0,1.0,1.0,0
24055,24055,2.0,0.0,4.0,2,0.0,2.0,2.0,0
24056,24056,2.0,0.0,4.0,0,0.0,2.0,2.0,0
24057,24057,2.0,1.0,2.0,2,1.0,2.0,2.0,0
24058,24058,4.0,1.0,5.0,3,0.0,1.0,1.0,1
24059,24059,2.0,0.0,4.0,2,0.0,1.0,1.0,0
24060,24060,2.0,0.0,4.0,3,0.0,1.0,1.0,1
24061,24061,5.0,1.0,5.0,2,0.0,1.0,2.0,0
24062,24062,1.0,0.0,4.0,3,0.0,1.0,2.0,0
24063,24063,2.0,0.0,4.0,2,0.0,2.0,1.0,0
24064,24064,1.0,0.0,5.0,1,0.0,1.0,2.0,0
24065,24065,1.0,0.0,2.0,3,0.0,0.0,0.0,0
24066,24066,1.0,0.0,4.0,0,0.0,1.0,2.0,0
24067,24067,1.0,0.0,5.0,0,0.0,1.0,1.0,0
24068,24068,4.0,0.0,4.0,0,1.0,1.0,1.0,0
24069,24069,2.0,1.0,4.0,0,0.0,1.0,2.0,0
24070,24070,1.0,0.0,5.0,4,0.0,0.0,2.0,0
24071,24071,2.0,1.0,5.0,3,0.0,1.0,1.0,1
24072,24072,2.0,1.0,4.0,0,0.0,2.0,1.0,0
24073,24073,4.0,1.0,5.0,1,1.0,1.0,2.0,1
24074,24074,5.0,0.0,5.0,1,0.0,1.0,2.0,0
24075,24075,2.0,0.0,4.0,3,0.0,2.0,1.0,0
24076,24076,2.0,1.0,5.0,4,0.0,2.0,2.0,1
24077,24077,2.0,0.0,4.0,1,0.0,2.0,2.0,0
24078,24078,1.0,0.0,2.0,2,0.0,1.0,0.0,0
24079,24079,2.0,0.0,4.0,0,0.0,1.0,2.0,0
24080,24080,4.0,1.0,4.0,0,0.0,2.0,2.0,1
24081,24081,2.0,0.0,5.0,2,0.0,1.0,1.0,0
24082,24082,2.0,0.0,2.0,1,0.0,1.0,1.0,0
24083,24083,2.0,0.0,5.0,0,0.0,2.0,2.0,0
24084,24084,1.0,1.0,4.0,1,0.0,1.0,2.0,0
24085,24085,4.0,0.0,4.0,1,1.0,1.0,2.0,0
24086,24086,2.0,0.0,5.0,4,0.0,2.0,2.0,1
24087,24087,1.0,0.0,5.0,1,0.0,2.0,2.0,0
24088,24088,1.0,0.0,4.0,0,0.0,1.0,2.0,0
24089,24089,1.0,0.0,2.0,1,0.0,1.0,0.0,0
24090,24090,5.0,0.0,5.0,1,0.0,1.0,2.0,0
24091,24091,2.0,0.0,5.0,3,0.0,2.0,1.0,1
24092,24092,4.0,1.0,4.0,0,0.0,2.0,2.0,1
24093,24093,1.0,0.0,2.0,1,1.0,2.0,2.0,0
24094,24094,4.0,1.0,5.0,4,0.0,2.0,1.0,1
24095,24095,1.0,0.0,2.0,4,0.0,1.0,0.0,0
24096,24096,2.0,0.0,4.0,2,0.0,2.0,2.0,0
24097,24097,1.0,0.0,2.0,3,0.0,1.0,2.0,0
24098,24098,4.0,1.0,3.0,0,0.0,1.0,0.0,1
24099,24099,4.0,0.0,4.0,4,0.0,1.0,2.0,0
24100,24100,4.0,1.0,5.0,0,1.0,1.0,1.0,1
24101,24101,2.0,0.0,4.0,3,0.0,1.0,1.0,0
24102,24102,4.0,0.0,5.0,0,0.0,1.0,2.0,0
24103,24103,2.0,0.0,4.0,0,0.0,2.0,2.0,0
24104,24104,4.0,0.0,5.0,1,0.0,2.0,1.0,1
24105,24105,1.0,0.0,2.0,4,0.0,0.0,2.0,0
24106,24106,2.0,0.0,4.0,3,0.0,2.0,1.0,1
24107,24107,2.0,0.0,4.0,0,0.0,1.0,0.0,0
24108,24108,1.0,0.0,5.0,4,1.0,2.0,2.0,0
24109,24109,2.0,0.0,4.0,4,0.0,1.0,2.0,0
24110,24110,2.0,0.0,5.0,4,0.0,2.0,1.0,0
24111,24111,2.0,0.0,4.0,2,0.0,1.0,1.0,1
24112,24112,1.0,0.0,2.0,1,0.0,1.0,2.0,0
24113,24113,5.0,1.0,4.0,2,1.0,1.0,1.0,1
24114,24114,2.0,0.0,4.0,0,0.0,1.0,2.0,0
24115,24115,2.0,0.0,4.0,1,0.0,1.0,1.0,0
24116,24116,4.0,1.0,5.0,0,0.0,2.0,2.0,1
24117,24117,4.0,1.0,5.0,4,0.0,2.0,1.0,1
24118,24118,2.0,0.0,4.0,0,0.0,1.0,2.0,0
24119,24119,5.0,1.0,5.0,3,0.0,0.0,2.0,1
24120,24120,5.0,1.0,5.0,2,0.0,2.0,2.0,1
24121,24121,2.0,0.0,4.0,0,0.0,1.0,2.0,1
24122,24122,2.0,0.0,4.0,2,0.0,0.0,1.0,0
24123,24123,4.0,0.0,4.0,3,0.0,1.0,2.0,1
24124,24124,2.0,0.0,4.0,1,1.0,1.0,2.0,0
24125,24125,2.0,1.0,4.0,4,0.0,1.0,0.0,0
24126,24126,4.0,0.0,4.0,0,1.0,2.0,2.0,1
24127,24127,2.0,1.0,4.0,4,0.0,1.0,0.0,1
24128,24128,4.0,0.0,4.0,3,1.0,0.0,2.0,1
24129,24129,4.0,0.0,4.0,3,1.0,0.0,2.0,1
24130,24130,2.0,0.0,4.0,0,0.0,2.0,1.0,1
24131,24131,4.0,1.0,5.0,0,0.0,2.0,2.0,0
24132,24132,2.0,0.0,2.0,2,0.0,0.0,1.0,0
24133,24133,2.0,0.0,5.0,2,0.0,1.0,1.0,0
24134,24134,4.0,1.0,5.0,2,0.0,2.0,2.0,1
24135,24135,1.0,0.0,5.0,3,0.0,1.0,2.0,1
24136,24136,1.0,0.0,4.0,3,0.0,2.0,1.0,0
24137,24137,2.0,1.0,5.0,1,0.0,2.0,2.0,1
24138,24138,2.0,1.0,4.0,4,0.0,1.0,2.0,1
24139,24139,4.0,0.0,4.0,2,0.0,2.0,1.0,0
24140,24140,2.0,0.0,5.0,3,0.0,2.0,2.0,0
24141,24141,4.0,0.0,5.0,4,0.0,2.0,2.0,1
24142,24142,2.0,1.0,5.0,4,0.0,0.0,1.0,1
24143,24143,2.0,0.0,2.0,0,0.0,2.0,1.0,0
24144,24144,4.0,0.0,5.0,2,1.0,2.0,2.0,1
24145,24145,4.0,0.0,4.0,1,0.0,1.0,2.0,1
24146,24146,3.0,0.0,4.0,3,0.0,2.0,2.0,1
24147,24147,2.0,0.0,4.0,2,0.0,1.0,2.0,0
24148,24148,2.0,0.0,1.0,2,0.0,1.0,1.0,0
24149,24149,2.0,0.0,5.0,0,1.0,2.0,1.0,1
24150,24150,2.0,1.0,4.0,4,0.0,1.0,2.0,0
24151,24151,4.0,0.0,5.0,3,0.0,2.0,2.0,1
24152,24152,2.0,1.0,5.0,0,1.0,2.0,2.0,1
24153,24153,2.0,0.0,5.0,1,0.0,1.0,2.0,0
24154,24154,4.0,0.0,5.0,3,0.0,2.0,2.0,1
24155,24155,2.0,0.0,4.0,4,0.0,1.0,0.0,0
24156,24156,2.0,0.0,2.0,2,0.0,1.0,2.0,0
24157,24157,3.0,0.0,3.0,4,0.0,1.0,1.0,0
24158,24158,4.0,0.0,4.0,3,1.0,1.0,1.0,1
24159,24159,3.0,0.0,4.0,3,0.0,1.0,1.0,0
24160,24160,2.0,0.0,4.0,2,0.0,1.0,2.0,0
24161,24161,4.0,1.0,5.0,2,0.0,2.0,2.0,1
24162,24162,4.0,1.0,4.0,4,0.0,2.0,2.0,1
24163,24163,5.0,1.0,5.0,0,0.0,2.0,2.0,1
24164,24164,5.0,1.0,5.0,0,1.0,1.0,2.0,1
24165,24165,5.0,1.0,5.0,4,0.0,1.0,1.0,1
24166,24166,1.0,1.0,5.0,4,0.0,1.0,1.0,1
24167,24167,2.0,0.0,4.0,4,1.0,1.0,1.0,1
24168,24168,4.0,0.0,5.0,2,0.0,1.0,2.0,1
24169,24169,4.0,1.0,5.0,2,1.0,2.0,2.0,1
24170,24170,5.0,1.0,4.0,3,0.0,2.0,2.0,0
24171,24171,2.0,1.0,4.0,1,1.0,2.0,0.0,0
24172,24172,2.0,0.0,5.0,3,0.0,1.0,2.0,0
24173,24173,2.0,0.0,4.0,3,0.0,2.0,2.0,0
24174,24174,1.0,0.0,5.0,2,0.0,1.0,2.0,0
24175,24175,2.0,0.0,4.0,3,0.0,0.0,2.0,1
24176,24176,2.0,0.0,4.0,1,0.0,2.0,2.0,0
24177,24177,1.0,0.0,4.0,2,0.0,0.0,1.0,0
24178,24178,5.0,0.0,5.0,3,0.0,2.0,2.0,0
24179,24179,5.0,1.0,5.0,4,0.0,1.0,2.0,1
24180,24180,2.0,0.0,3.0,4,0.0,0.0,2.0,1
24181,24181,1.0,0.0,5.0,3,0.0,2.0,2.0,1
24182,24182,4.0,0.0,2.0,1,0.0,1.0,2.0,0
24183,24183,1.0,0.0,2.0,1,0.0,2.0,1.0,0
24184,24184,2.0,1.0,5.0,0,0.0,2.0,2.0,1
24185,24185,2.0,0.0,4.0,1,0.0,1.0,2.0,0
24186,24186,4.0,0.0,5.0,2,0.0,1.0,2.0,1
24187,24187,5.0,1.0,5.0,3,1.0,2.0,2.0,1
24188,24188,1.0,0.0,4.0,1,0.0,2.0,2.0,0
24189,24189,4.0,0.0,5.0,1,0.0,1.0,2.0,0
24190,24190,4.0,0.0,4.0,2,0.0,1.0,1.0,0
24191,24191,2.0,0.0,4.0,2,0.0,1.0,0.0,1
24192,24192,1.0,0.0,5.0,0,0.0,2.0,0.0,0
24193,24193,2.0,0.0,4.0,1,1.0,1.0,2.0,1
24194,24194,2.0,1.0,3.0,3,0.0,1.0,0.0,0
24195,24195,2.0,0.0,1.0,2,0.0,1.0,2.0,0
24196,24196,2.0,1.0,5.0,4,0.0,1.0,1.0,1
24197,24197,1.0,0.0,3.0,4,0.0,2.0,2.0,0
24198,24198,2.0,0.0,4.0,0,0.0,1.0,2.0,0
24199,24199,2.0,1.0,4.0,4,0.0,2.0,2.0,1
24200,24200,2.0,0.0,4.0,4,0.0,1.0,2.0,1
24201,24201,2.0,1.0,3.0,4,0.0,1.0,2.0,1
24202,24202,2.0,1.0,5.0,3,0.0,0.0,0.0,1
24203,24203,2.0,0.0,4.0,1,0.0,2.0,2.0,0
24204,24204,2.0,0.0,5.0,2,0.0,2.0,2.0,1
24205,24205,2.0,0.0,3.0,3,0.0,2.0,1.0,0
24206,24206,2.0,0.0,4.0,2,0.0,0.0,2.0,0
24207,24207,2.0,0.0,5.0,0,0.0,2.0,2.0,0
24208,24208,1.0,0.0,4.0,3,0.0,0.0,2.0,0
24209,24209,2.0,0.0,5.0,3,0.0,1.0,1.0,0
24210,24210,2.0,0.0,1.0,0,0.0,1.0,2.0,0
24211,24211,2.0,0.0,5.0,0,0.0,1.0,2.0,0
24212,24212,1.0,1.0,5.0,2,0.0,1.0,2.0,0
24213,24213,1.0,0.0,2.0,2,0.0,0.0,2.0,0
24214,24214,4.0,0.0,4.0,4,0.0,2.0,1.0,1
24215,24215,4.0,0.0,4.0,0,1.0,2.0,2.0,1
24216,24216,4.0,1.0,4.0,4,0.0,2.0,2.0,1
24217,24217,2.0,0.0,2.0,0,0.0,2.0,1.0,0
24218,24218,4.0,0.0,4.0,1,0.0,1.0,2.0,0
24219,24219,1.0,1.0,3.0,4,0.0,1.0,1.0,1
24220,24220,1.0,0.0,4.0,4,0.0,0.0,0.0,0
24221,24221,1.0,1.0,5.0,2,0.0,2.0,0.0,1
24222,24222,2.0,0.0,4.0,3,0.0,2.0,0.0,0
24223,24223,2.0,0.0,4.0,2,0.0,1.0,1.0,0
24224,24224,2.0,0.0,5.0,4,0.0,1.0,2.0,1
24225,24225,2.0,0.0,4.0,0,0.0,2.0,1.0,0
24226,24226,4.0,0.0,4.0,0,0.0,1.0,2.0,0
24227,24227,1.0,0.0,2.0,1,0.0,1.0,2.0,0
24228,24228,4.0,0.0,4.0,4,1.0,2.0,1.0,1
24229,24229,4.0,0.0,2.0,3,0.0,0.0,2.0,0
24230,24230,1.0,0.0,4.0,3,0.0,1.0,2.0,1
24231,24231,4.0,1.0,4.0,4,0.0,1.0,2.0,1
24232,24232,2.0,0.0,5.0,4,0.0,0.0,2.0,1
